input_type,address,imitation_status_output,imitation_status_states,random_status_output,random_status_states
description_v1111,0x00674045bb7c17f0aa1cde34780d6c51af548728,0.6206212822207535,0.46728354263053534,0.4573694646397885,0.47323198942498346
description_v1111,0x00685230359bdb9e16704e1d3918b553e9a015e2,0.5964854111405835,0.5981432360742706,0.5023209549071618,0.7344164456233422
description_v1111,0x0286f920f893513c7ec9fe35ba0a4760229a243e,0.8075772681954138,0.9730807577268196,0.7155201063476238,0.9032901296111665
description_v1111,0x035a401972f228b58dcae76bf318b54ed036d680,0.7246376811594203,0.642512077294686,0.4889109566368752,0.48725587553790134
description_v1111,0x05461124c86c0ad7c5d8e012e1499fd9109ffb7d,0.9597226807527237,0.9610432485968967,0.7378672829316606,0.8643116540112248
description_v1111,0x072b4b3008eb2177cce628123d24e75a8e34b9b0,0.0,0.0,0.0,0.0
description_v1111,0x0a97094c19295e320d5121d72139a150021a2702,0.41371315004968534,0.42828751242133156,0.31235508446505467,0.4421994037760848
description_v1111,0x0b7dc5a43ce121b4eaaa41b0f4f43bba47bb8951,0.6764998342724561,0.4219423268147166,0.6092144514418296,0.6940669539277428
description_v1111,0x0efef0b34638addc8833ba729ae20016b5f24ffc,0.8464084740152268,0.8553459119496856,0.6646805693478981,0.8513737173121483
description_v1111,0x112918a54e3ada863cf694970da0756f1eecc68d,0.8848063555114201,0.7454485269778219,0.48526977821913275,0.48824892419728566
description_v1111,0x12d5b7c26dd8dc6e2f71f5bf240d5e76452b2fe5,0.6214521452145214,0.6214521452145214,0.2732673267326733,0.2732673267326733
description_v1111,0x167cb3f2446f829eb327344b66e271d1a7efec9a,0.0,0.0,0.0,0.0
description_v1111,0x16a0772b17ae004e6645e0e95bf50ad69498a34e,0.7864945382323734,0.6593843098311817,0.4889109566368752,0.48725587553790134
description_v1111,0x18639f44f946983bf3413d9b51322d05c29d269e,0.5322045152722443,0.5733731739707836,0.499667994687915,0.6580345285524568
description_v1111,0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc,0.5682790391576177,0.6304705495228694,0.5459032576505429,0.7903915761763738
description_v1111,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0.9338842975206612,0.6690909090909091,0.8290909090909091,0.8085950413223141
description_v1111,0x1bb28e79f2482df6bf60efc7a33365703bcf1536,0.8197868087941372,0.8197868087941372,0.8657561625582945,0.8657561625582945
description_v1111,0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,0.0,0.0,0.0,0.0
description_v1111,0x1ce865c81e76aafd2003e69acd2d196d19aac144,0.9727665227499169,0.9704417137163733,0.6695450016605778,0.7688475589505148
description_v1111,0x2101e480e22c953b37b9d0fe6551c1354fe705e6,0.8042692939244663,0.6758620689655173,0.6180623973727422,0.6545155993431856
description_v1111,0x22a97c80d7e0a9ae616737e3b8b531248f4ef91d,0.0,0.0,0.0,0.0
description_v1111,0x22dccfa39dbe59cd3f27e6531b33b5101bb2a70d,0.0,0.0,0.0,0.0
description_v1111,0x23ea10cc1e6ebdb499d24e45369a35f43627062f,0.9387890884896873,0.9387890884896873,0.8469727212242182,0.8469727212242182
description_v1111,0x24f0bb6c9b2c3db66603fa0ec07ab0cf55cdd387,0.4471057884231537,0.500998003992016,0.14703925482368596,0.7242182302062542
description_v1111,0x25a06d4e1f804ce62cf11b091180a5c84980d93a,0.0,0.0,0.0,0.0
description_v1111,0x269a6ffb97325e8e371f067fea216c9f62848833,0.0,0.0,0.0,0.0
description_v1111,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0.5273269294468367,0.5342828751242134,0.3812520702219278,0.5256707519046042
description_v1111,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.4604651162790698,0.6973421926910299,0.48803986710963454,0.5707641196013289
description_v1111,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0.0,0.0,0.0,0.0
description_v1111,0x2b78a837c37549539c62ab54a235a8e19fea812f,0.38145695364238413,0.30264900662251654,0.2771523178807947,0.20430463576158941
description_v1111,0x2cbc6812cff0b1113bf2808ffce6d83b97afd345,0.0,0.0,0.0,0.0
description_v1111,0x2fa0ac498d01632f959d3c18e38f4390b005e200,0.2692307692307692,0.38461538461538464,0.3812520702219278,0.7860218615435575
description_v1111,0x30cefbcb5c26a5b19a019092ab8d09f8739c904f,0.26625082074852263,0.34208798424162834,0.334865397242285,0.732435981615233
description_v1111,0x336db6c1ead9cc4d5b0a33ac03c057e20640126a,0.6417763157894737,0.7085526315789473,0.3279605263157895,0.5855263157894737
description_v1111,0x37304b0ab297f13f5520c523102797121182fb5b,0.5351458885941645,0.46783819628647216,0.43202917771883287,0.4360079575596817
description_v1111,0x373c55c277b866a69dc047cad488154ab9759466,0.0,0.0,0.0,0.0
description_v1111,0x39a31ccd63cd1b186392654a2d520f73cc19274f,0.8364532019704434,0.8482758620689655,0.6729064039408867,0.7188834154351396
description_v1111,0x3a8a97123bccd826228e5eb4144b48cce169517b,0.0,0.0,0.0,0.0
description_v1111,0x3c020e014069df790d4f4e63fd297ba4e1c8e51f,0.0,0.0,0.0,0.0
description_v1111,0x3c1634291868ddffa037222991babfccd8400921,0.6170491803278688,0.5914754098360656,0.5501639344262295,0.5849180327868853
description_v1111,0x3da71558a40f63b960196cc0679847ff50fad22b,0.0,0.0,0.0,0.0
description_v1111,0x40a05d4ce308bf600cb275d7a3e9113518f59c54,0.0,0.0,0.0,0.0
description_v1111,0x41849f3bd33ced4a21c73fddd4a595e22a3c2251,0.6402925531914894,0.9943484042553191,0.671875,0.8899601063829787
description_v1111,0x44e081cac2406a4efe165178c2a4d77f7a7854d4,0.6517264276228419,0.9093625498007968,0.5929614873837982,0.750332005312085
description_v1111,0x49edf201c1e139282643d5e7c6fb0c7219ad1db7,0.9280551905387647,0.9283837056504599,0.7657687253613666,0.8157030223390276
description_v1111,0x4a627b324189014fa757ed7cc730b180879232d7,0.6832174776564052,0.6868586560741476,0.5177093677590202,0.6183382985766303
description_v1111,0x4aea7cf559f67cedcad07e12ae6bc00f07e8cf65,0.0,0.0,0.0,0.0
description_v1111,0x50cb61afa3f023d17276dcfb35abf85c710d1cff,0.0,0.0,0.0,0.0
description_v1111,0x53b04999c1ff2d77fcdde98935bb936a67209e4c,0.5081314304679722,0.9226684367739795,0.5828078327248589,0.7590441420511118
description_v1111,0x5535a72556727c221c567e0fc4208c5a99dba1cc,0.9953488372093023,0.9840531561461794,0.9976744186046511,0.986046511627907
description_v1111,0x575cb87ab3c2329a0248c7d70e0ead8e57f3e3f7,0.8382304390888082,0.880488610102344,0.5477055133707495,0.9732585011554968
description_v1111,0x5da60592329d7651ff3415ef7f3d3ed91d1c2f24,0.9453879453879453,0.9453879453879453,0.8115218115218116,0.8115218115218116
description_v1111,0x5eee354e36ac51e9d3f7283005cab0c55f423b23,0.0,0.0,0.0,0.0
description_v1111,0x60cd862c9c687a9de49aecdc3a99b74a4fc54ab6,0.9499506091537702,0.9456700691471848,0.46987158379980243,0.4609812314784327
description_v1111,0x62a940646e8f9fceac28454414bb6133a54055ea,0.0,0.0,0.0,0.0
description_v1111,0x63658cc84a5b2b969b8df9bea129a1c933e1439f,0.38850346878097125,0.3918070697059795,0.26858275520317143,0.40270895275850677
description_v1111,0x64af032181669383a370ae6e4b438ee26bb559b7,0.6436170212765957,0.7147606382978723,0.6725398936170213,0.8214760638297872
description_v1111,0x6822aaf4ab22e6cca8352a927b9ae0a8fdb58d9d,0.0,0.0,0.0,0.0
description_v1111,0x686e5ac50d9236a9b7406791256e47feddb26aba,0.0,0.0,0.0,0.0
description_v1111,0x68c4b7d05fae45bcb6192bb93e246c77e98360e1,0.7720172814888667,0.9401794616151545,0.7045530076437354,0.9504818876703224
description_v1111,0x6c424c25e9f1fff9642cb5b7750b0db7312c29ad,0.41554165294698714,0.41093184063220284,0.44550543299308526,0.4962133684557129
description_v1111,0x6d903f6003cca6255d85cca4d3b5e5146dc33925,0.0,0.0,0.0,0.0
description_v1111,0x709c7134053510fce03b464982eab6e3d89728a5,0.0,0.0,0.0,0.0
description_v1111,0x728781e75735dc0962df3a51d7ef47e798a7107e,0.0,0.0,0.0,0.0
description_v1111,0x73f09b50960f87af26ff4817a93c0f5efd0aa9e2,0.9010952538997676,0.8625954198473282,0.7168934616661136,0.8745436442084301
description_v1111,0x755cdba6ae4f479f7164792b318b2a06c759833b,0.6921797004991681,0.6921797004991681,0.49650582362728785,0.49650582362728785
description_v1111,0x780b6e67925e35b98b6ff8a1b2653572af73b8f9,0.07743216412971542,0.33223031105228323,0.09662475181998677,0.5410324288550629
description_v1111,0x7ee41a4c66e92fe28abd5bde30ad644a2dc8b15f,0.8030453492221119,0.8186031115524661,0.6292618338298577,0.8394571333995365
description_v1111,0x88ae96845e157558ef59e9ff90e766e22e480390,0.2707164080554639,0.28491251238032356,0.37405084186200066,0.5064377682403434
description_v1111,0x899f9a0440face1397a1ee1e3f6bf3580a6633d1,0.9384154460719041,0.9384154460719041,0.9620505992010653,0.9620505992010653
description_v1111,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0.0,0.0,0.0,0.0
description_v1111,0x8d40e75ed0bcc4ca13aa4113738898f9779858be,0.7986733001658375,0.9645107794361526,0.6852404643449419,0.9860696517412936
description_v1111,0x8fe19c447821b4cdcdd5012bca1b5469ca96d80d,0.6141914191419142,0.6178217821782178,0.7244224422442245,0.8240924092409241
description_v1111,0x8ff920020c8ad673661c8117f2855c384758c572,0.748792270531401,0.6666666666666666,0.5388944058258854,0.5372393247269116
description_v1111,0x91bd62e48282ea188998d04570ed8a3e237d3a6a,0.8441558441558441,0.7359307359307359,0.5388944058258854,0.5372393247269116
description_v1111,0x9249133819102b2ed31680468c8c67f6fe9e7505,0.0,0.0,0.0,0.0
description_v1111,0x93d812bf90a575d628e246b0966505a9e466f534,0.0,0.0,0.0,0.0
description_v1111,0x9462eeb9124c99731cc7617348b3937a8f00b11f,0.8483239296382343,0.7301692665117823,0.839362761367408,0.8337205443079987
description_v1111,0x9a2d163ab40f88c625fd475e807bbc3556566f80,0.8109715796430932,0.8205551883674819,0.6986120290812955,0.8066754791804363
description_v1111,0x9aca6abfe63a5ae0dc6258cefb65207ec990aa4d,0.7545665891730322,0.7346396545998007,0.4669545001660578,0.44735968116904684
description_v1111,0x9b984d5a03980d8dc0a24506c968465424c81dbe,0.895067858325058,0.7613373055279709,0.5388944058258854,0.5372393247269116
description_v1111,0x9ea80e204045329ba752d03c395f82a12799f13d,0.0,0.0,0.0,0.0
description_v1111,0xa0d031c090974d2bdb0ffc22124f08532e1dc768,0.7884996695307337,0.67911434236616,0.8506278916060807,0.8509583608724388
description_v1111,0xa146240bf2c04005a743032dc0d241ec0bb2ba2b,0.0,0.0,0.0,0.0
description_v1111,0xa33c4a314faa9684eeffa6ba334688001ea99bbc,0.2926098535286285,0.10952063914780293,0.3478695073235686,0.17410119840213048
description_v1111,0xa646e29877d52b9e2de457eca09c724ff16d0a2b,0.7246376811594203,0.642512077294686,0.4889109566368752,0.48725587553790134
description_v1111,0xa6cd930fc92f1634d8183af2fb86bd1766f2f82a,0.7665562913907285,0.7675496688741722,0.5963576158940397,0.6076158940397351
description_v1111,0xa6d93468c1f16f2e1009ec321251f0b3147117b3,0.7641572285143238,0.7641572285143238,0.5,0.5
description_v1111,0xa74642aeae3e2fd79150c910eb5368b64f864b1e,0.0,0.0,0.0,0.0
description_v1111,0xa9375923ddb69cd32955f536a351007415c02696,0.7452923686818632,0.6627023455566567,0.736372646184341,0.8116947472745293
description_v1111,0xaa7427d8f17d87a28f5e1ba3adbb270badbe1011,0.0,0.0,0.0,0.0
description_v1111,0xab5cffaaec03efc94ab5c0c4c0bc85ae2b2b65ac,0.3233632436025258,0.36390827517447655,0.3200398803589232,0.5270854104353606
description_v1111,0xabefec93451a2cd5d864ff7b0b1604dfc60e9688,0.0,0.0,0.0,0.0
description_v1111,0xaf7aea249098f2c2f50cc11d4000ccf798194373,0.3618355893034005,0.36150544734235723,0.21888412017167383,0.5586001980851766
description_v1111,0xb453b2c67d70f1e19ce770296c7d2f35cb7cdfd8,0.0,0.0,0.0,0.0
description_v1111,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0.0,0.0,0.0,0.0
description_v1111,0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,0.6352785145888594,0.7088859416445623,0.6243368700265252,0.8106763925729443
description_v1111,0xb6bbf89c3dbba20cb4d5cabaa4a386acbbab455e,0.3939494680851064,0.5910904255319149,0.4797207446808511,0.7217420212765957
description_v1111,0xb9ab8eed48852de901c13543042204c6c569b811,0.37136319058515854,0.40863027133050017,0.538411245505067,0.5524681268388362
description_v1111,0xb9dad061b4ada5825abc2c9914e89181c0cdc56c,0.0,0.0,0.0,0.0
description_v1111,0xb9fbe1315824a466d05df4882ffac592ce9c009a,0.8912827311899237,0.8816705336426914,0.7925091150149155,0.8346039111700364
description_v1111,0xbc4191167d4b0251cab5201a527daa8a7d3846b0,0.41895014856388246,0.27104655001650707,0.5691647408385606,0.544404093760317
description_v1111,0xbd73e675e1fa3d60a302c797df5c82e558da7ce1,0.6673300165837479,0.5714759535655058,0.41824212271973465,0.4
description_v1111,0xbf29685856fae1e228878dfb35b280c0adcc3b05,0.0,0.0,0.0,0.0
description_v1111,0xbf4ed7b27f1d666546e30d74d50d173d20bca754,0.626955074875208,0.8306156405990016,0.4945091514143095,0.7547420965058236
description_v1111,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7548172757475083,0.9641196013289036,0.8352159468438538,0.9166112956810631
description_v1111,0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,0.7537288697381505,0.7391448458733841,0.7209148160424262,0.8090818694066954
description_v1111,0xc330c1a3c7db9c75f60aed0a9b7c0fc5fa22d5a2,0.0,0.0,0.0,0.0
description_v1111,0xc39d73fca64d4ffe2c78fb17e61b9c8489f7c5fb,0.43776966478592766,0.62163956189844,0.31530036508463327,0.7039495519415865
description_v1111,0xc83355ef25a104938275b46cffd94bf9917d0691,0.0,0.0,0.0,0.0
description_v1111,0xcafe1a77e84698c83ca8931f54a755176ef75f2c,0.748792270531401,0.6473429951690821,0.5388944058258854,0.48725587553790134
description_v1111,0xcc89405e3cfd38412093840a3ac2f851dd395dfb,0.0,0.0,0.0,0.0
description_v1111,0xd18475521245a127a933a4fcaf99e8c45a416f7e,0.8731417244796829,0.7978196233894945,0.6048893293690122,0.5867195242814668
description_v1111,0xd216153c06e857cd7f72665e0af1d7d82172f494,0.6602585349685117,0.6178322837255552,0.6274444812727875,0.6158435531985416
description_v1111,0xd2344f06ce022a7424619b2af222e71b65824975,0.0,0.0,0.0,0.0
description_v1111,0xd2bfceeab8ffa24cdf94faa2683df63df4bcbdc8,0.6437994722955145,0.6187335092348285,0.5643139841688655,0.6474274406332454
description_v1111,0xd48b633045af65ff636f3c6edd744748351e020d,0.5602094240837696,0.6161649214659686,0.5850785340314136,0.6142015706806283
description_v1111,0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,0.24442224442224442,0.3626373626373626,0.25926547040080494,0.4916988093241657
description_v1111,0xd64b1bf6fcab5add75041c89f61816c2b3d5e711,0.8535370308867486,0.8565260710727333,0.4456991032879442,0.6267020923281302
description_v1111,0xd76b5c2a23ef78368d8e34288b5b65d616b746ae,0.6412466843501327,0.9903846153846154,0.7297745358090185,0.9870689655172413
description_v1111,0xd79b4c6791784184e2755b2fc1659eaab0f80456,0.1731214829526647,0.06984442237669646,0.10261502813637868,0.05362462760675273
description_v1111,0xdd17d00c4bba48008d49bb4cc292819f5a4282d4,0.5308151093439364,0.3389662027833002,0.4002650762094102,0.3489065606361829
description_v1111,0xe01e2a3ceafa8233021fc759e5a69863558326b6,0.09947299077733861,0.21640316205533597,0.2865612648221344,0.4776021080368906
description_v1111,0xe2e5d0e1422e927abab19ad2067f802ad07fb364,0.0,0.0,0.0,0.0
description_v1111,0xe31763aad9294f073ddf18b36503ed037ae5e737,0.8678370321298443,0.8704869161974164,0.7952964557800596,0.8645246770453793
description_v1111,0xe65f525ec48c7e95654b9824ecc358454ea9185e,0.0,0.0,0.0,0.0
description_v1111,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,0.0,0.0,0.0,0.0
description_v1111,0xe92fa4e3447a58753154364b329d2361b3b4cae4,0.8847941567065073,0.8847941567065073,0.7393758300132802,0.7393758300132802
description_v1111,0xe9e3f9cfc1a64dfca53614a0182cfad56c10624f,0.9371485279523653,0.8733046642408204,0.6304995038041681,0.5845186900430036
description_v1111,0xeb3107117fead7de89cd14d463d340a2e6917769,0.0,0.0,0.0,0.0
description_v1111,0xf0542ed44d268c85875b3b84b0e7ce0773e9aeef,0.6693200663349917,0.6925373134328359,0.6354892205638474,0.863681592039801
description_v1111,0xf0a924661b0263e5ce12756d07f45b8668c53380,0.0,0.0,0.0,0.0
description_v1111,0xf0b3ba2dd4b2ef75d727a4045d7fbcc415b77bf0,0.0,0.0,0.0,0.0
description_v1111,0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,0.0,0.0,0.0,0.0
description_v1111,0xf317a365cfef0aa4357abd057048808a1d430402,0.7194029850746269,0.7041459369817579,0.7044776119402985,0.6971807628524046
description_v1111,0xf9a5e0436c01cc15708449e480fa5f2d6a5b55ca,0.7246376811594203,0.642512077294686,0.4889109566368752,0.48725587553790134
